problem_id,premise,hypothesis,gold_label,1>WN,A>WN,A>1,WN1>WN,AWN>WN,AWN>WN1
4562635939.jpg#2r1e,A man sitting next to a motorcycle on the side of a street.,A man is outside near a two wheeled vehicle.,entailment,0,0,0,0,0,0
4567351389.jpg#3r1e,"Children are wandering about, wearing jackets.",Children have on jackets.,entailment,0,0,0,0,0,0
4574082050.jpg#2r1e,A large group of people gather outside a very busy street.,people are gathered on a busy road,entailment,0,0,0,0,0,0
4576671.jpg#3r1e,A woman practices kickboxing with the aid of a punching bag.,A lady is kicking the punching bag.,entailment,0,0,0,0,0,0
4582987099.jpg#4r1e,a father and son have a playful day,A father and son playing together.,entailment,0,0,0,0,0,0
4583731865.jpg#3r1e,Two young men playing video games in a kitchen.,Two young men playing board games in a kitchen.,entailment,0,0,0,0,0,0
460188299.jpg#3r1e,A dart tournament is taking place.,People playing darts.,entailment,0,0,0,0,0,0
4603555535.jpg#0r1e,A woman wearing a blue plaid shirt and sunglasses has her mouth open and is walking down the sidewalk beside a white building.,A woman was surprised by a white building.,entailment,0,0,0,0,0,0
4603555535.jpg#3r1e,A woman walks down the street while scratching her face.,A pretty lady is scratching her face as she walks down the street,entailment,0,0,0,0,0,0
4609441559.jpg#1r1e,"A young girl weairng navy blue tights is participating in a long jump, while people watch her.",The girl is wearing blue.,entailment,0,0,0,0,0,0
4615498560.jpg#2r1e,"A band of 4 men play on a stage, as a man takes pictures of them.",There is a band playing on stage,entailment,0,0,0,0,0,0
4615757994.jpg#2r1e,A man wearing a red hat is holding an instrument up to his mouth.,A man holds an object up to his mouth.,entailment,0,0,0,0,0,0
4617982332.jpg#3r1e,a man and two women standing around a grill.,People are around a grill.,entailment,0,0,0,0,0,0
462220690.jpg#1r3e,"A young child in a yellow jacket, pink boots and a scarf walks away through an icy winter puddle, accompanied by her dog.",It is cold outside.,entailment,0,0,0,0,0,0
4622326549.jpg#0r2e,A person on a mini motorbike wearing red garment and a cloth to cover her face riding along a road.,A woman rides a minibike.,entailment,0,0,0,0,0,0
4628337496.jpg#0r1e,"A young woman wearing a black shirt, blue jeans, black hat, glasses, and a blue sweater draped around her shoulders, walks holding an umbrella to protect her from the sun.",The young woman in black is holding an umbrella.,entailment,0,0,0,0,0,0
4632869465.jpg#0r1e,A blond girl smiles while holding flowers and her diploma after a graduation ceremony.,A girl holds her diploma.,entailment,0,0,0,0,0,0
4637951374.jpg#4r1e,Two groups of swimmers wade out.,two groups are in the water,entailment,0,0,0,0,0,0
463848726.jpg#2r1e,A man is repairing a broken window frame.,A man is repairing a window frame.,entailment,0,0,0,0,0,0
4639084289.jpg#4r1e,A couple hug in a crowded place.,There are many people present.,entailment,0,0,0,0,0,0
464284254.jpg#2r1e,A person pointing something funny out to other people.,A person thinks it is funny.,entailment,0,0,0,0,0,0
4649735839.jpg#1r2e,A man with a tattooed arm is carrying a black adidas bag.,A man with a tattooed arm is carrying a black bag.,entailment,0,0,0,0,0,0
4650791408.jpg#0r1e,A man in a red shirt is playing a saxophone with other street performers.,The man is playing an instrument.,entailment,0,0,0,0,0,0
4656715193.jpg#1r1e,"A motorbike racing sitting on a white, pink, blue, and green motorbike.",A motorbike racer is sitting.,entailment,1,1,0,1,1,0
4658745957.jpg#2r1e,A man leaving the woman with an important message.,A man on the phone.,entailment,0,0,0,0,0,0
4668422696.jpg#3r1e,Some ladies are laying down outside and using laptop computers.,The ladies are not inside.,entailment,0,0,0,0,0,0
466933481.jpg#0r1e,"A woman in glasses with short, dark hair wearing light capri style pants, green t-shirt and sandals on a swing.",A woman is sitting on a swing.,entailment,0,0,0,0,0,0
4669664561.jpg#2r1e,"A man in a brown hat, lying on the sidewalk, taking a photograph.",A man is taking a photograph outside.,entailment,0,0,0,0,0,0
4673846067.jpg#0r3e,Two women and a man in a studio looking at a large portrait of Cher.,Three people are looking at a photo.,entailment,0,0,0,0,0,0
4677846318.jpg#1r1e,A young child stands by a body of water with a fishing pole.,The young child is near the water with a fishing pole.,entailment,0,0,0,0,0,0
4678920190.jpg#1r2e,"A crowded street, in an Asian country, where the buildings are dominated by the Seiko building.",lots of people are in the street,entailment,0,0,0,0,0,0
468310111.jpg#0r1n,A cow herd grazing in the pasture with a dog running in the foreground.,The cows are eating.,entailment,0,0,0,0,0,0
4686256251.jpg#2r1e,Four people are sitting on a rail all with their backs facing forward.,Four people are all facing the same direction.,entailment,0,0,0,0,0,0
4688204116.jpg#1r1e,A group of people on a stage at the J.P. Morgan Corporate Challenge.,A group of people are on a stage standing together.,entailment,0,0,0,0,0,0
4688742732.jpg#4r1e,A man having his shoes cleaned.,A man has things on his feet.,entailment,0,0,0,0,0,0
4689510110.jpg#2r5e,A little boy with a green and brown shirt standing on the street looking intently up at the sky.,The little boy is looking at the sky.,entailment,0,0,0,0,0,0
4690278994.jpg#2r1e,A man is running with a water bottle in his hand.,The man is holding a water bottle.,entailment,0,0,0,0,0,0
4699461776.jpg#0r1e,"A woman in a red dress with red-hair standing before a bright, multicolored home.",The woman is near a house.,entailment,0,0,0,0,0,0
4702663436.jpg#3r1e,A young male is about to cook some sort of bird.,A young man cooks a bird.,entailment,0,0,0,0,0,0
4702827072.jpg#1r1e,A man passed out on the ground in the street.,The man is passed out,entailment,0,0,0,0,0,0
4702844775.jpg#0r1e,A man with sunglasses on top of his head is playing a slot machine.,A man with sunglasses on top of his head is gambling at the slot machine,entailment,0,0,0,0,0,0
470458461.jpg#2r1e,A child wearing a rainbow striped shirt is pushing a toy cart.,A child has a toy.,entailment,0,1,1,0,1,1
4706791275.jpg#0r1e,A small child in a white shirt and yellow pants uses a too-large mop to clean a kitchen floor.,A child cleans the kitchen with an oversized mob.,entailment,0,0,0,0,0,0
4707314246.jpg#2r1e,A woman is walking along traffic carrying a sign.,A woman is walking.,entailment,0,0,0,0,0,0
4709236483.jpg#1r1e,Tourist in ancient asian cities spend their days exploring the history.,People are looking at old things.,entailment,0,0,0,0,0,0
4710517021.jpg#2r1e,A group of people sit on a bench outside of a restaurant.,A group of people are sitting.,entailment,0,0,0,0,0,0
47136694.jpg#2r1e,Individuals in military attire congregate beneath a stairwell.,People are dressed similarly.,entailment,0,0,0,0,0,0
4716415629.jpg#3r4e,A young girl on her bike in her underwear,nearly nude girl on bike,entailment,0,0,0,0,0,0
4718205942.jpg#2r1e,A Chinese woman dressed in black holding a black bowl.,The woman is holding a dish.,entailment,0,0,0,0,0,0
4725662892.jpg#2r1e,people ordering and browsing food in a food market.,Shoppers looking at and buying food at a market.,entailment,0,0,0,0,0,0
4725679036.jpg#1r1e,Three men are looking around in a fast food restaurant.,three men looking around,entailment,0,0,0,0,0,0
4725687806.jpg#3r1e,People walking around in a store shopping.,There are people indoors.,entailment,0,0,0,0,0,0
4735420253.jpg#0r1e,A woman waves her hand at the street as a bus drives past.,A bus is going down the street.,entailment,0,0,0,0,0,0
473592754.jpg#1r1e,A guy with a long blue dress like clothing piece with blue socks and sandals on walking into a concrete building.,A man is walking into a building.,entailment,0,0,0,0,0,0
4740271279.jpg#1r1e,A pair of topless women about to embrace in the rain.,There is topless women in the rain.,entailment,0,0,0,0,0,0
47414435.jpg#3r1e,A woman in glasses plays guitar.,There is a woman in this picture playing a musical instrument.,entailment,0,0,0,0,0,0
4742703949.jpg#2r1e,A male and a female sitting in a living room playing Jenga.,Some humans sitting.,entailment,1,1,0,1,1,0
4743472747.jpg#0r4e,A transvestite with a black dress and long red gloves holding an umbrella and wearing fruit on his head.,There is a person wearing a dress.,entailment,0,0,0,0,0,0
4744046556.jpg#1r1e,Two men sitting at a counter looking into magnifying glasses at the same time.,Two men sitting indoors.,entailment,0,0,0,0,0,0
4744741137.jpg#4r1e,People walking around in a city.,People outdoors walking.,entailment,0,0,0,0,0,0
4746735057.jpg#0r1e,An older couple and a middle-aged woman tend a garden plot in a fenced yard.,Three people are gardening.,entailment,0,0,0,0,0,0
4748807493.jpg#4r1e,A lady in a green shirt is doing yard work.,The lady is outside,entailment,0,0,0,0,0,0
4749663272.jpg#3r3e,A baby dressed in pink lies on a white carpeted floor and leans against a white wall.,The baby is inside a house.,entailment,0,0,0,0,0,0
4750902396.jpg#4r1e,A man sitting alone on a bench.,A man outdoors.,entailment,0,0,0,0,0,0
4756096563.jpg#1r1e,Several Asian people on the street are looking up and holding cameras to record something.,People on the street see something above them and are recording it.,entailment,0,0,0,0,0,0
4756540540.jpg#4r1e,Kids play soccer outside.,Children are engaging in outdoor sports.,entailment,0,0,0,0,0,0
4759256692.jpg#1r1e,A man in dark clothing watches a model airplane fly above an empty field.,The man is watching something.,entailment,0,0,0,0,0,0
4760173070.jpg#3r3e,Several women dressed in burkas and a child in an orange shirt out walking in a public space.,Wemon in burkas walk with a child.,entailment,0,0,0,0,0,0
4768114318.jpg#0r1e,Several people in yellow and green colored clothing wearing sunglasses looking at something.,The people are looking at something,entailment,0,0,0,0,0,0
4775597702.jpg#0r1e,A man with a humongous abdominal section is sitting on top of a bench near a car.,A fat guy is on a bench.,entailment,0,0,0,0,0,0
4776535503.jpg#2r1e,"Three young boys walking down the street, two wearing hats.",There are three people in this picture.,entailment,0,0,0,0,0,0
4778593226.jpg#0r1e,"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk.","Two men, one which is holding a camera, have a conversation.",entailment,0,0,0,0,0,0
4784816870.jpg#1r1e,People going about their lives within the city.,The city streets are bustling.,entailment,0,0,0,0,0,0
4784988254.jpg#3r1e,Two toddlers and a younger man enjoy their bottles.,Two kids and a man drinking out of bottles,entailment,0,0,0,0,0,0
4792868400.jpg#3r3e,Three people are staring at a small painting.,People staring at painting,entailment,0,0,0,0,0,0
4793108729.jpg#2r1e,Two boys in the mid-distance play in the sea.,Two boys play in the sea.,entailment,0,0,0,0,0,0
4797782052.jpg#0r1e,"A team of people, wearing green shorts, darker green tops and maryjane shoes are jumping and dancing in a circle while carrying and waving flags on a platform in front of an old brick building.",Boys are dancing and waving flags.,entailment,0,0,0,0,0,0
4797784790.jpg#4r1e,A bicyclist in a bike lane.,A person is riding a bicycle in a bike lane.,entailment,0,0,0,0,0,0
4803925182.jpg#1r1e,"I lost my family, my job and my friends due to my alcohol addiction.",I lost many important things to me in my life.,entailment,0,0,0,0,0,0
4805576162.jpg#0r1e,A young boy in blue and white swimming trunks stands in knee-high water while holding a neon-yellow and black Nerf ball.,The boy is young,entailment,0,0,0,0,0,0
4805613386.jpg#2r1e,Children playing in the water spouts in park.,The children are getting wet.,entailment,0,0,0,0,0,0
4811270159.jpg#0r1e,A woman looks at the peppers a street vendor is selling at a farmer's market.,A woman looks at peppers at a farmer's market.,entailment,0,0,0,0,0,0
4811450808.jpg#4r1e,A woman dressed in green and white stands near a man.,A woman is standing close to a man.,entailment,0,0,0,0,0,0
4813887752.jpg#3r1e,Two men with briefcases standing on a street.,Two people with business accesories outside.,entailment,0,0,0,0,0,0
4813927990.jpg#4r1e,A political rally in a foreign country.,A political rally in a foreign country,entailment,0,0,0,0,0,0
4814335297.jpg#3r1e,An Asian man in a black shirt making a fighting pose,A man is in a fighting pose.,entailment,0,0,0,0,0,0
4814947772.jpg#0r1e,Man in red hat holds up one finger while pointing at a sign with the number one on it.,A person is pointing at a sign.,entailment,0,0,0,0,0,0
4819772422.jpg#1r1e,A shirtless man in blue swimsuit bottoms holding swim goggles.,A shirtless man is holding swim goggles.,entailment,0,0,0,0,0,0
4823235614.jpg#0r3e,A crying man looking at a motorcycle and another man in jean shorts sits in a white plastic chair in front of a bungalow store open for business.,A man is unhappy.,entailment,1,1,0,1,1,0
4823839290.jpg#2r1e,A man sitting on a metal fence overlooking the water and skyline.,A man sits on a fence.,entailment,0,0,0,0,0,0
4824035670.jpg#0r1e,A girl in a pink shirt smiles as she walks by a bright pink mural of a woman's face.,A girl smiles as she walks by the mural.,entailment,0,0,0,0,0,0
4825458628.jpg#0r1e,A man is about to take his blue bag out from a basket in the laundromat.,A man is at the laundromat.,entailment,0,0,0,0,0,0
4826547083.jpg#0r1e,"A woman wearing sunglasses, white shorts and gray t-shirt is walking her dog and talking to another woman pushing a stroller.",Some women are outside taking a walk.,entailment,0,0,0,0,0,0
4826864287.jpg#1r1e,A young man and woman are seated with their backs to the side of an escalator.,A male and a female are sitting.,entailment,0,0,0,0,0,0
4829856573.jpg#4r1e,A man stands outside a blue building holding a white helmet.,A man holding a helmet is outside a building.,entailment,0,0,0,0,0,0
4830853179.jpg#0r1e,A group of girls wearing dresses and skirts gathers outside.,A group of girls are outside.,entailment,0,0,0,0,0,0
4831245697.jpg#0r1e,A man in a blue shirt is in the distance at a bar.,A man is at a bar.,entailment,0,0,0,0,0,0
4833051916.jpg#1r1e,A boy lifts a log above his head as others workout on outside equipment.,A child lifts something over their head.,entailment,0,0,0,0,0,0
4835750874.jpg#2r1e,A group of Asian people are looking at art in a window.,The people are admiring a picture.,entailment,0,0,0,0,0,0
4840632989.jpg#2r1e,A man in a uniform is crossing a street.,A person in a special set of clothing moves to another place.,entailment,0,0,0,0,0,0
4848630209.jpg#2r1e,A person creates a tattoo of a rose on a woman's arm.,A woman gets a tattoo of a flower.,entailment,0,0,0,0,0,0
4857153551.jpg#4r1e,The young man is checking his map.,"A man, young in age, stops to check his map.",entailment,0,0,0,0,0,0
4857773168.jpg#0r1e,Two older woman stand while one watches the other take a photograph of something off in the distance.,At least one of them knows how to operate a camera.,entailment,0,0,0,0,0,0
485966385.jpg#3r1e,Couples standing outside a large hotel.,There are more than one couple.,entailment,0,0,0,0,0,0
4865370824.jpg#3r1e,"A woman walking on the sidewalk, in the city.",The woman is outdoors.,entailment,0,0,0,0,0,0
4869891965.jpg#3r4e,One person is showing her condolence of the one died.,Someone shows a person compassion.,entailment,0,0,0,0,0,0
4872243623.jpg#4r1e,A band is playing at a beach in the evening.,A band is playing on the beach this evening.,entailment,0,0,0,0,0,0
4873103624.jpg#1r1e,Some children are coming out to play in a courtyard.,people are outside,entailment,0,0,0,0,0,0
4873542302.jpg#1r1e,"Two men in hoodies loiter on the steps of an imposing looking public building next to a statue of a man and a lion,.",Two people are waiting on the steps of a public building.,entailment,0,0,0,0,0,0
4873866291.jpg#2r2e,"A young kid smiling, looking joyous.",A kid is happy.,entailment,0,0,0,0,0,0
4873901110.jpg#2r1e,A man in a blue shirt Is walking down a road with hundreds of sheep around him.,A man is surrounded by sheep.,entailment,0,0,0,0,0,0
4877883053.jpg#1r1e,Two female bikers pose on a bridge as other riders travel by in a marathon.,"There are many people in this picture, and they are all outside.",entailment,0,0,0,0,0,0
4879964792.jpg#1r1e,A man with glasses wearing a tie plays the violin.,The man is playing an instrument.,entailment,0,0,0,0,0,0
4886064645.jpg#2r1e,A man in a blue jacket and white hat poses with an old fashioned camera.,A man is holding a camera.,entailment,0,0,0,0,0,0
4888840424.jpg#2r1e,A man in a white shirt walking with a bag in his hand.,There is a man with a bag walking.,entailment,0,0,0,0,0,0
4889128774.jpg#0r1e,A man with a colorful array of pinwheels is standing in front of some people on motorbikes.,A man with a vibrant selection of pinwheels is standing in front of some bikers.,entailment,0,0,0,0,0,0
4890458723.jpg#2r1e,People walk and stay out of the sun under the building structure.,People use the buildings for shade as they walk.,entailment,0,0,0,0,0,0
4893674164.jpg#3r1e,A woman in a striped shirt is being shown a necklace.,The woman is looking at jewelry.,entailment,0,0,0,0,0,0
4898640485.jpg#1r1e,A redheaded young woman dressed in black walking by a group of people sitting outdoors.,A woman moves past other people outside.,entailment,0,0,0,0,0,0
4910374312.jpg#0r1e,"A toddler, whilst sitting in a stroller, is perplexed by a Korean child's book.",A toddler is fascinated by a kids book.,entailment,0,0,0,0,0,0
4910842410.jpg#4r3e,A busy outdoor park in europe.,The park is in Europe,entailment,0,0,0,0,0,0
4914486970.jpg#1r1e,A man rides his bicycle past the Chung May Food Market.,A man rides his bicycle past a shop.,entailment,0,0,0,0,0,0
4914729306.jpg#0r1e,A man in a white outfit covered with red is walking down the street wearing white face paint.,A man outdoors.,entailment,0,0,0,0,0,0
4916469066.jpg#2r1e,A man dives towards the water.,A man is diving.,entailment,0,0,0,0,0,0
4927298788.jpg#0r1e,A woman is kneeling on the ground made of stone at the edge of a forest.,There is a person outdoors.,entailment,0,0,0,0,0,0
4931380548.jpg#0r1e,"A man on a white horse looks into the distance, as does a man in a red hat standing nearby.",A man on a horse and a man near by look into the distance.,entailment,0,0,0,0,0,0
4934343751.jpg#0r1e,A man with a blue shirt is looking over a railing with his hands at his sides and an orange hard hat in one hand.,A man is looking over a railing.,entailment,1,1,0,0,0,0
4937760948.jpg#2r1e,A picture of a young person who is trying to take a picture herself.,A young person has a camera.,entailment,0,0,0,0,0,0
4941693387.jpg#2r1e,A monk in a cream tunic standing in a marketplace.,A monk stands in the marketplace.,entailment,0,0,0,0,0,0
4942325248.jpg#0r2e,An artist wearing a red and black sweater painting a mural on the side of a brick building.,An artist paints a mural on a building.,entailment,0,0,0,0,0,0
494792770.jpg#2r1e,a dog runs through the long grass.,a dog runs,entailment,0,0,0,0,0,0
4948995543.jpg#3r1e,A man and a woman shopping in an open-air market.,a man and woman shopping,entailment,0,0,0,0,0,0
4950416860.jpg#4r1e,A fisherman with a cast net fishes from a canoe.,A man is fishing from a canoe.,entailment,1,1,0,1,1,0
4950815995.jpg#4r1e,A bald man walking by very large pillars.,A man walking by pillars.,entailment,0,0,0,0,0,0
4951566705.jpg#4r1e,People walking down an active street.,The street is full of people.,entailment,0,0,0,0,0,0
4951686898.jpg#1r1e,A woman with black hair and a tattoo on her arm is standing next to a man in a black shirt with white writing near a car.,The people are by a car.,entailment,0,0,0,0,0,0
4953904637.jpg#4r1e,A lady holding a purse window shopping on a busy city street.,A lady is window shopping outside of stores.,entailment,0,0,0,0,0,0
4955005678.jpg#1r4e,Four people sit outdoors at a white square table as a man in a striped pink shirt stands and talks to them.,Four people sit outdoors at a white square table talking to a man.,entailment,0,0,0,0,0,0
4955005678.jpg#2r1e,Four people in period costumes sit outdoor at a table and curious onlookers stop to stare.,a group of people dressed funny sit outside,entailment,0,0,0,0,0,0
4965321595.jpg#4r1e,A woman and man are carrying backpacks.,Two people wearing backpacks.,entailment,0,0,0,0,0,0
4967841904.jpg#2r1e,A woman singing while a man plays guitar.,A woman and man are together.,entailment,0,0,0,0,0,0
4969460165.jpg#3r1e,A group of men are playing basketball.,A group plays basketball.,entailment,0,0,0,0,0,0
4970631613.jpg#4r1e,A woman with feathers in her hair.,A woman is hair decorations,entailment,0,0,0,0,0,0
4970826472.jpg#0r1e,A young girl with racing tags and Toyota inflatables stands with a woman and another person outside of a shoe store.,Three people are in front of an establishment that sells footwear.,entailment,0,0,0,0,0,0
4970966523.jpg#4r1e,Lunch outdoors on a sunny day.,Lunch outdoors on a beautiful day.,entailment,1,1,0,1,1,0
4973530552.jpg#0r1e,An old woman carrying a white trash bag walks through a train station.,An elder woman walks to the train carrying garbage bags.,entailment,0,0,0,0,0,0
4973604926.jpg#3r1e,A young girl and a young guy are outside on a street facing each other.,Some people are outside.,entailment,0,0,0,0,0,0
4974263771.jpg#0r1e,Three young people sit on a wall while two older people walk past.,People watching other people.,entailment,0,0,0,0,0,0
4974671375.jpg#4r1e,People surf in the ocean.,People are surfing.,entailment,0,0,0,0,0,0
4975960831.jpg#0r1e,A group of people in their bathing suits sitting around a swimming pool while a few people are swimming with a very tall building in the background.,A scene by a pool with various people.,entailment,0,0,0,0,0,0
4977528001.jpg#1r1e,A young boy looks at the camera while wearing a New York hat and a black and white striped shirt.,There is a boy.,entailment,0,0,0,0,0,0
4980430291.jpg#0r1e,A man holds out a wire basket as he prepares to fill it.,A man holds a basket.,entailment,0,0,0,0,0,0
4980795412.jpg#0r1e,"Several people are at a street corner by a building with curved windows; a man with a green shirt, a dark-haired woman, and an embracing couple.",people on the street by a building are hugging,entailment,0,0,0,0,0,0
4981040278.jpg#4r1e,A guy kneeling down in front of a desk.,A man bending down in front of a piece of furniture.,entailment,0,1,1,0,0,0
5008862701.jpg#0r1e,A man carries a young cow while two cows look on from the distance and one cow has its mouth by the man's hand.,A man is outside with several cows.,entailment,0,0,0,0,0,0
5010931729.jpg#0r1e,A little boy in a stripe shirt is using a hand mixer in a blue bowl with the help of a woman.,a boy uses a mixer,entailment,0,0,0,0,0,0
50162583.jpg#1r1e,A woman with a young child standing in gravel and pointing at the photographer.,There are at least three people.,entailment,0,0,0,0,0,0
501699433.jpg#1r1e,A man and child underwater in a swimming pool holding their breath.,Two people have wet bodies.,entailment,0,0,0,0,0,0
502171786.jpg#0r1e,This image has a checker-table with four beverage glasses and an ashtray.,A table has drinks on it,entailment,0,0,0,0,0,0
507035997.jpg#4r1e,A man adds seasoning while grilling kabobs.,A man cooking on the grill taking care of the kabobs.,entailment,0,0,0,0,0,0
5073552229.jpg#0r1e,"Children in a classroom draw on paper, with a young boy in a blue striped shirt in the foreground.",Children are drawing.,entailment,0,0,0,0,0,0
510714879.jpg#1r1e,A group of large advertisements placed outside of a bookstore.,The advertisments are near a bookstore.,entailment,0,0,0,0,0,0
510714879.jpg#2r1e,People look at AIDS information on a city street.,People outside on the street,entailment,0,0,0,0,0,0
5121831412.jpg#4r1e,Workers in suits performing tasks in a laboratory.,People working in a laboratory.,entailment,0,0,0,0,0,0
5135072759.jpg#1r1e,A man in a bright red jacket playing the trumpet with other musicians.,A man is playing the trumpet.,entailment,0,0,0,0,0,0
514044663.jpg#0r1e,A young man loses his balance on a stepladder as three others stand around in various poses.,A young man loses his balance,entailment,0,0,0,0,0,0
5145970832.jpg#4r1e,A man is on a skateboard on a red ramp.,A man skateboarding on a ramp.,entailment,0,0,0,0,0,0
5163986158.jpg#1r5e,A group of woman are dancing while the other woman are watching and clapping.,Women are enjoying music.,entailment,0,0,0,0,0,0
5163986158.jpg#2r1e,"Three women, all wearing skirts, dancing in a circle.",The people are dancing.,entailment,0,0,0,0,0,0
5171155099.jpg#2r1e,A man in a red jacket is riding a white horse through a street.,A horse being ridden through a street,entailment,0,0,0,0,0,0
5171265627.jpg#4r1e,A man in a suit rides a brown horse.,The man rides a horse.,entailment,1,1,0,0,0,0
5181862374.jpg#3r1e,The baby is mesmerized and intrigued by his image in the water.,A baby is near water.,entailment,0,0,0,0,0,0
5225752827.jpg#2r1e,A man in sandals and a burgundy shirt peddles past some flowers on a bicycle.,A man is riding a bike.,entailment,0,0,0,0,0,0
5227179820.jpg#0r1e,A blond-headed female child playing with toys on a purple surface.,Someone is playing with toys.,entailment,0,0,0,0,0,0
5246144625.jpg#4r1e,A girl shows her camera to other girls.,The person shows her device to the other people.,entailment,0,0,0,0,0,0
525944769.jpg#4r1e,A man a woman create music in an elegant room.,The people are musicians.,entailment,0,0,0,0,0,0
531152619.jpg#3r1e,Two dogs are biting each other in the snow.,a couple of animals fighting outside,entailment,0,0,0,0,0,0
532894823.jpg#1r1e,A guy with long hair and a wineglasses standing near two other men.,Three guys standing in close proximity.,entailment,0,0,0,0,0,0
5330858932.jpg#3r1e,A child in a brightly colored hat inspects her snow angel,There is a child in the snow.,entailment,0,0,0,0,0,0
5363528971.jpg#3r1e,A guy riding his four wheel dirt bike while in competition.,A boy is racing his dirt bike.,entailment,0,0,0,0,0,0
537875659.jpg#4r1e,Man blows bubbles in a bathtub.,A man blowing bubbles.,entailment,0,0,0,0,0,0
5388693640.jpg#2r1e,Multiple people at a gathering under a pavilion in the snow.,A group at an outside event in the winter.,entailment,0,0,0,0,0,0
541063517.jpg#1r1e,A man in a blue shirt sitting on the side of a mountain wearing a backpack.,A person sitting.,entailment,0,0,0,0,0,0
5415181095.jpg#3r1e,A man sweeps outside while carrying a baby on his back in a holder.,The man is cleaning outside.,entailment,0,0,0,0,0,0
5445317867.jpg#0r1e,"A bicycle event with a rider rising above a crown of onlookers, dressed in a yellow, white and black outfit with a blue and white helmet.",They are performing a trick at the event.,entailment,0,0,0,0,0,0
5476688378.jpg#4r1e,four friends cheerfully jumping off the flight stairs.,Four people jumping off stairs.,entailment,0,0,0,0,0,0
5485593000.jpg#1r1e,A road crew in a South American city clearing debris off the sidewalk.,The road crew is cleaning up litter from the sidewalk in a South American city.,entailment,0,0,0,0,0,0
5491874786.jpg#4r1e,Three men are cooking in a kitchen.,Three males are making food in the kitchen.,entailment,0,0,0,0,0,0
5570219.jpg#0r1e,A film crew in colorful coats get ready to shoot a scene.,Some people making are about to make a movie.,entailment,0,0,0,0,0,0
5583280537.jpg#4r1e,Bike riders fixing a broken down bicycle.,The bike broke down.,entailment,0,0,0,0,0,0
5593628279.jpg#2r1e,A singer is hot and sweaty from performing in a concert.,A human performing,entailment,0,0,0,0,0,0
563404108.jpg#2r1e,A large group of people listening to a speaker and applauding.,Some people are listening.,entailment,0,0,0,0,0,0
566446626.jpg#0r1e,A girl in a green shirt hangs upside down from playgroud equiment.,A girl is playing.,entailment,0,0,0,0,0,0
5690228281.jpg#4r1e,A man is working on a sign outdoors.,A guy is outside.,entailment,0,0,0,0,0,0
5691210724.jpg#4r1e,The ladies in the purple jackets are playing the sax.,The ladies are playing a song.,entailment,0,0,0,0,0,0
5696948391.jpg#3r1e,Man dressed up is colorful garments making balloon art.,There are balloons.,entailment,0,0,0,0,0,0
5703140155.jpg#0r3e,A man and his daughter are cleaning windows with the man cleaning the window on the outside of the house and the daughter disinterestedly cleaning the window on the inside.,A man and a girl are cleaning windows.,entailment,0,0,0,0,0,0
5730792187.jpg#3r1e,Two canoes floating down the river with goods.,two canoes floating,entailment,0,0,0,0,0,0
574306153.jpg#0r1e,A man in a dark suit stands waiting for a subway train while a man in a red shirt and jeans stands waiting on the opposite side of the tracks.,The men a standing next to subway tracks.,entailment,0,0,0,0,0,0
5766437977.jpg#3r1e,A woman is handing another woman a baby doll from a house.,there are two womens trusting each other for handling there stuff,entailment,0,0,0,0,0,0
5784245184.jpg#0r1e,"The young boy looks straight into the camera while he floats along in a shallow canoe with a young boy sitting behind him, rowing.",The two boys are outside in a canoe.,entailment,0,0,0,0,0,0
5794490455.jpg#3r1e,Two soccer teams on the field playing soccer.,Two teams are playing soccer.,entailment,0,0,0,0,0,0
5812770731.jpg#1r1e,Two girls playing baseball interact as a red-vested catcher tags a blue-vested base-runner as she slides into home base.,The two girls were playing baseball very competitivley,entailment,0,0,0,0,0,0
5847006092.jpg#3r1e,Three kids are playing in a park while a person reads a newspaper on a bench.,Three kids are playing.,entailment,0,0,0,0,0,0
5851970989.jpg#3r1e,Many people at a rally on a sunny day.,There is a large group of people outside.,entailment,0,0,0,0,0,0
5858406299.jpg#4r1e,A woman with face paint on her face looking into a small mirror.,woman looks in mirror,entailment,0,0,0,0,0,0
5867606.jpg#4r1n,A man is writing a note in his kitchen on a piece of paper.,A man is writing a note.,entailment,0,0,0,0,0,0
5894545772.jpg#2r1e,A young boy and girl are playing in the water of a fountain that is surrounded by buildings.,Two kids are playing in the water.,entailment,0,0,0,0,0,0
5896923627.jpg#1r1e,A little boy sits on an orange chair while touching a computer mouse and looking at a computer screen.,A little boy in an orange chair touches a computer mouse at a computer screen,entailment,0,0,0,0,0,0
5921620687.jpg#0r3e,A lady in a white t-shirt and blue jeans spills her drink onto the floor while the other lady in a yellow t-shirt and sunglasses stares at her.,A woman makes a mess on the floor.,entailment,0,0,0,0,0,0
5923507305.jpg#2r1e,An older man wearing a suit is playing the flute inside a tunnel.,The man is holding the flute.,entailment,1,1,0,1,1,0
594758693.jpg#0r1e,A man in a baseball uniform on a ball field is running and reaching to catch a ball that is in the air.,A man is playing baseball.,entailment,0,0,0,0,0,0
5971287030.jpg#3r1e,A boy with a gray shirt is about to play a game at an arcade.,A boy is playing a game.,entailment,0,0,0,0,0,0
5971653128.jpg#4r1e,"A swimmer finishes the race, with a cameraman right in his face.",The swimmer is seen by the cameraman when he crossed the line.,entailment,0,0,0,0,0,0
